1.54	6.06124E-8	2.37844E-5	-9.77352E-9
1.55	5.57386E-8	2.35844E-5	-9.78605E-9
1.56	4.99413E-8	2.33643E-5	-9.26584E-9
1.57	4.33297E-8	2.31241E-5	-8.60119E-9
1.58	3.58433E-8	2.28643E-5	-7.58244E-9
1.59	2.76256E-8	2.25851E-5	-6.29861E-9
1.6	1.90564E-8	2.22874E-5	-4.90278E-9
1.61	9.78886E-9	2.19716E-5	-3.3827E-9
1.62	3.51741E-10	2.16385E-5	-1.84659E-9
1.63	-9.34355E-9	2.12891E-5	-2.08207E-10
1.64	-1.85487E-8	2.09241E-5	1.43588E-9
1.65	-2.78121E-8	2.05443E-5	2.92488E-9
1.66	-3.64948E-8	2.01509E-5	4.37003E-9
1.67	-4.44422E-8	1.97448E-5	5.65642E-9
1.68	-5.15886E-8	1.93266E-5	6.86835E-9
1.69	-5.79593E-8	1.88976E-5	7.82966E-9
1.7	-6.32329E-8	1.84585E-5	8.56527E-9
1.71	-6.70846E-8	1.80099E-5	9.25226E-9
1.72	-6.98277E-8	1.75526E-5	9.52897E-9
1.73	-7.13484E-8	1.70874E-5	9.73009E-9
1.74	-7.1438E-8	1.66145E-5	9.69716E-9
1.75	-6.99924E-8	1.61345E-5	9.34748E-9
1.76	-6.75753E-8	1.5648E-5	8.78646E-9
1.77	-6.3604E-8	1.51551E-5	7.99912E-9
1.78	-5.83548E-8	1.46564E-5	6.99794E-9
1.79	-5.19608E-8	1.41515E-5	5.74236E-9
1.8	-4.46428E-8	1.36411E-5	4.20495E-9
1.81	-3.61964E-8	1.31253E-5	2.42626E-9
1.82	-2.70454E-8	1.26042E-5	3.64922E-10
1.83	-1.6985E-8	1.20778E-5	-1.95332E-9
1.84	-6.60566E-9	1.15465E-5	-4.64162E-9
1.85	4.12358E-9	1.10103E-5	-7.49991E-9
1.86	1.52307E-8	1.04696E-5	-1.06134E-8
1.87	2.61882E-8	9.92458E-6	-1.40148E-8
1.88	3.6863E-8	9.37555E-6	-1.75514E-8
1.89	4.73524E-8	8.82299E-6	-2.14312E-8
1.9	5.71938E-8	8.2672E-6	-2.5468E-8
1.91	6.5972E-8	7.70899E-6	-2.95116E-8
1.92	7.39956E-8	7.14831E-6	-3.36552E-8
1.93	8.07805E-8	6.58631E-6	-3.78741E-8
1.94	8.63638E-8	6.02348E-6	-4.20304E-8
1.95	9.05002E-8	5.4604E-6	-4.61048E-8
1.96	9.33492E-8	4.89762E-6	-4.99E-8
1.97	9.47321E-8	4.33577E-6	-5.34639E-8
1.98	9.4684E-8	3.77553E-6	-5.66807E-8
1.99	9.33033E-8	3.21761E-6	-5.94725E-8
2	9.06287E-8	2.66264E-6	-6.17396E-8
2.01	8.69702E-8	2.11109E-6	-6.34491E-8
2.02	8.21246E-8	1.56353E-6	-6.46203E-8
2.03	7.65674E-8	1.0204E-6	-6.507E-8
2.04	7.05442E-8	4.8227E-7	-6.48326E-8
2.05	6.38082E-8	-5.04396E-8	-6.37251E-8
2.06	5.69618E-8	-5.77265E-7	-6.19837E-8
2.07	5.02946E-8	-1.09824E-6	-5.954E-8
2.08	4.36753E-8	-1.61266E-6	-5.62758E-8
2.09	3.75228E-8	-2.12043E-6	-5.24491E-8
2.1	3.17635E-8	-2.6212E-6	-4.79375E-8
2.11	2.68421E-8	-3.1151E-6	-4.28927E-8
2.12	2.26977E-8	-3.60182E-6	-3.73893E-8
2.13	1.9196E-8	-4.0812E-6	-3.14591E-8
2.14	1.6724E-8	-4.55313E-6	-2.52919E-8
2.15	1.52436E-8	-5.0175E-6	-1.88749E-8
2.16	1.49565E-8	-5.47459E-6	-1.23862E-8
2.17	1.547E-8	-5.92399E-6	-5.89641E-9
2.18	1.66601E-8	-6.36574E-6	4.0164E-10
2.19	1.87265E-8	-6.79984E-6	6.63451E-9
2.2	2.16463E-8	-7.22615E-6	1.24071E-8
2.21	2.52913E-8	-7.64462E-6	1.78826E-8
2.22	2.90504E-8	-8.0552E-6	2.27936E-8
2.23	3.31553E-8	-8.45733E-6	2.73785E-8
2.24	3.7487E-8	-8.85145E-6	3.12675E-8
2.25	4.14744E-8	-9.23696E-6	3.4659E-8
2.26	4.54814E-8	-9.61385E-6	3.73958E-8
2.27	4.88413E-8	-9.98155E-6	3.94941E-8
2.28	5.18095E-8	-1.03398E-5	4.10024E-8
2.29	5.4013E-8	-1.06889E-5	4.18406E-8
2.3	5.53642E-8	-1.10281E-5	4.21665E-8
2.31	5.56827E-8	-1.13573E-5	4.17943E-8
2.32	5.50824E-8	-1.16761E-5	4.09609E-8
2.33	5.37391E-8	-1.19843E-5	3.95041E-8
2.34	5.11608E-8	-1.22821E-5	3.76857E-8
2.35	4.76515E-8	-1.25688E-5	3.52613E-8
2.36	4.33642E-8	-1.28446E-5	3.2483E-8
2.37	3.83337E-8	-1.31095E-5	2.94148E-8
2.38	3.23809E-8	-1.33633E-5	2.6079E-8
2.39	2.59038E-8	-1.36061E-5	2.22586E-8
2.4	1.88157E-8	-1.38377E-5	1.833E-8
2.41	1.12414E-8	-1.40581E-5	1.42753E-8
2.42	3.5661E-9	-1.42673E-5	1.01583E-8
2.43	-4.48072E-9	-1.44655E-5	5.95501E-9
2.44	-1.25756E-8	-1.46526E-5	1.83346E-9
2.45	-2.08682E-8	-1.48285E-5	-2.11397E-9
2.46	-2.90741E-8	-1.49933E-5	-5.83484E-9
2.47	-3.68873E-8	-1.51471E-5	-9.33488E-9
2.48	-4.4606E-8	-1.52897E-5	-1.26602E-8
2.49	-5.16822E-8	-1.54213E-5	-1.52343E-8
2.5	-5.85504E-8	-1.55416E-5	-1.63558E-8
2.51	-6.43526E-8	-1.5651E-5	-8.17198E-9
2.52	-6.84487E-8	-1.57495E-5	4.53993E-8
2.53	-6.73999E-8	-1.58383E-5	2.70022E-7
2.54	-4.59135E-8	-1.5922E-5	1.0047E-6
2.55	3.03456E-8	-1.60051E-5	2.95708E-6
2.56	2.28484E-7	-1.60857E-5	7.28086E-6
2.57	6.46917E-7	-1.61453E-5	1.54296E-5
2.58	1.40075E-6	-1.61539E-5	2.87908E-5
2.59	2.59781E-6	-1.60851E-5	4.82786E-5
2.6	4.31777E-6	-1.59283E-5	7.40883E-5
2.61	6.5984E-6	-1.56878E-5	1.05727E-4
2.62	9.43839E-6	-1.53706E-5	1.4231E-4
2.63	1.2821E-5	-1.49684E-5	1.82891E-4
2.64	1.67304E-5	-1.44375E-5	2.26529E-4
2.65	2.1136E-5	-1.37005E-5	2.71994E-4
2.66	2.59592E-5	-1.26777E-5	3.17333E-4
2.67	3.10384E-5	-1.13154E-5	3.59501E-4
2.68	3.60957E-5	-9.59225E-6	3.9417E-4
2.69	4.07196E-5	-7.53565E-6	4.1599E-4
2.7	4.44117E-5	-5.24127E-6	4.1948E-4
2.71	4.66743E-5	-2.85304E-6	4.00153E-4
2.72	4.7064E-5	-5.22885E-7	3.55343E-4
2.73	4.52149E-5	1.57468E-6	2.84565E-4
2.74	4.0874E-5	3.1915E-6	1.89663E-4
2.75	3.39433E-5	3.99998E-6	7.47297E-5
2.76	2.44809E-5	3.63781E-6	-5.43093E-5
2.77	1.26882E-5	1.74132E-6	-1.90359E-4
2.78	-1.07787E-6	-2.02607E-6	-3.25835E-4
2.79	-1.63051E-5	-7.91186E-6	-4.5333E-4
2.8	-3.23743E-5	-1.59955E-5	-5.66376E-4
2.81	-4.86294E-5	-2.61386E-5	-6.60271E-4
2.82	-6.44375E-5	-3.79792E-5	-7.32757E-4
2.83	-7.92314E-5	-5.09549E-5	-7.8422E-4
2.84	-9.25321E-5	-6.43411E-5	-8.17208E-4
2.85	-1.03944E-4	-7.72763E-5	-8.35445E-4
2.86	-1.13144E-4	-8.87833E-5	-8.42714E-4
2.87	-1.1986E-4	-9.78119E-5	-8.41922E-4
2.88	-1.23829E-4	-1.03299E-4	-8.34505E-4
2.89	-1.24746E-4	-1.04224E-4	-8.20298E-4
2.9	-1.22242E-4	-9.96741E-5	-7.97972E-4
