0.0006209280133596812,8.645145201910954e-28,4.785913802125233e-28,4.678719695598555e-28
0.0012418560267193623,5.323213468075799e-23,8.093967729452752e-24,2.7002443644730656e-23
0.0018627840400790435,3.3689798195176248e-21,5.034239478999893e-22,1.7577425792373192e-21
0.0024837120534387247,4.1019317997496114e-20,5.791857470731568e-21,2.1884333240233635e-20
0.003104640066798406,1.8985030937902002e-19,2.4788143602532332e-20,1.0423694879747685e-19
0.003725568080158087,3.378427776836995e-19,3.5730805556443126e-20,1.9784273662357493e-19
0.004346496093517768,-3.9451979008136714e-19,-7.841512358059795e-20,-1.711681205709676e-19
0.004967424106877449,-3.4066305068990125e-18,-4.343230064199343e-19,-1.8274597652186696e-18
0.005588352120237131,-7.765396461352327e-18,-7.005625473392334e-19,-4.433291658047807e-18
0.006209280133596812,-6.3120507497898e-18,2.865469608709467e-19,-4.175975266020861e-18
0.006830208146956493,1.2303543303672081e-17,3.7348845673594706e-18,5.592849203566301e-18
0.007451136160316174,5.001734801881269e-17,8.48255460380009e-18,2.717002143241499e-17
0.008072064173675855,8.141627349889372e-17,8.854963219969783e-18,4.785955913200937e-17
0.008692992187035536,5.30914976040535e-17,-3.4730954992359954e-18,3.756491979272899e-17
0.009313920200395218,-8.126681164736427e-17,-3.166954400331894e-17,-3.372502385427921e-17
0.009934848213754899,-2.9987587189029844e-16,-6.381698306541845e-17,-1.612777651780347e-16
0.01055577622711458,-4.715270932886082e-16,-7.022283396226863e-17,-2.7736793667575325e-16
0.011176704240474261,-3.8917888182455757e-16,-1.6533680730684744e-17,-2.6210371414799613e-16
0.011797632253833942,1.0383118600244633e-16,1.0842699650654647e-16,-9.131487826519636e-18
0.012418560267193623,9.48165605468414e-16,2.65021452361626e-16,4.767648373813796e-16
0.013039488280553305,1.7744213881183079e-15,3.582685862467151e-16,1.010172342343459e-15
0.013660416293912986,1.9866613104876426e-15,2.727020349822361e-16,1.2496339888590995e-15
0.014281344307272667,1.0460110021394253e-15,-5.866574608777286e-17,8.429493958477247e-16
0.014902272320632348,-1.150055480914135e-15,-5.826176354504446e-16,-3.5099277523109523e-16
0.01552320033399203,-3.99530382169296e-15,-1.0968132120502256e-15,-2.0726745628483777e-15
0.01614412834735171,-6.212901764866438e-15,-1.2989960534206292e-15,-3.630363564516426e-15
0.01676505636071139,-6.289230032697581e-15,-9.147207778664202e-16,-4.100123673936602e-15
0.017385984374071073,-3.1922727150711813e-15,1.4103704588628023e-16,-2.7246140915634367e-15
0.018006912387430754,2.918436577623056e-15,1.644904167554011e-15,6.365155687346925e-16
0.018627840400790435,1.0353212033583174e-14,3.0637998561542264e-15,5.216354265551572e-15
0.019248768414150116,1.6191047856365452e-14,3.705660098933744e-15,9.395897736879762e-15
0.019869696427509798,1.7238268726216215e-14,2.9901324075912963e-15,1.1169955278797099e-14
0.02049062444086948,1.1370263010486773e-14,7.431146671696145e-16,8.916077308231543e-15
0.02111155245422916,-1.2476708236605158e-15,-2.611998669447735e-15,2.202143239285143e-15
